Date,Price,Open,High,Low,Vol.,Change %
2014-06-25,80.265,80.385,80.41,80.14,27.80K,-0.16%
2014-06-26,80.279,80.255,80.44,80.19,19.95K,0.02%
2014-06-27,80.086,80.255,80.27,80.06,16.75K,-0.24%
2014-06-30,79.811,80.075,80.125,79.8,24.94K,-0.34%
2014-07-01,79.845,79.84,79.895,79.77,18.40K,0.04%
2014-07-02,79.985,79.86,80.025,79.835,15.15K,0.18%
2014-07-03,80.281,79.99,80.6,79.975,23.38K,0.37%
2014-07-04,80.281,80.27,80.355,80.24,2.86K,0.00%
2014-07-07,80.267,80.33,80.405,80.24,11.01K,-0.02%
2014-07-08,80.221,80.265,80.345,80.19,7.89K,-0.06%
2014-07-09,80.042,80.195,80.275,80.025,18.69K,-0.22%
2014-07-10,80.17,80.055,80.245,80.02,13.26K,0.16%
2014-07-11,80.229,80.185,80.28,80.07,11.98K,0.07%
2014-07-14,80.23,80.22,80.285,80.12,8.43K,0.00%
2014-07-15,80.446,80.21,80.47,80.175,26.23K,0.27%
2014-07-16,80.625,80.42,80.655,80.42,16.34K,0.22%
2014-07-17,80.57,80.595,80.665,80.54,13.44K,-0.07%
2014-07-18,80.595,80.605,80.755,80.545,20.98K,0.03%
2014-07-21,80.627,80.58,80.665,80.49,11.52K,0.04%
2014-07-22,80.865,80.64,80.925,80.61,31.96K,0.30%
2014-07-23,80.915,80.87,80.92,80.805,14.12K,0.06%
2014-07-24,80.962,80.89,80.985,80.815,17.43K,0.06%
2014-07-25,81.125,80.945,81.2,80.9,24.57K,0.20%
2014-07-28,81.122,81.15,81.16,81.065,11.56K,-0.00%
2014-07-29,81.315,81.09,81.34,81.085,15.27K,0.24%
2014-07-30,81.516,81.29,81.645,81.28,29.80K,0.25%
2014-07-31,81.523,81.5,81.66,81.465,24.11K,0.01%
2014-08-01,81.377,81.53,81.615,81.265,33.88K,-0.18%
2014-08-04,81.405,81.395,81.46,81.36,11.58K,0.03%
2014-08-05,81.611,81.4,81.705,81.37,24.50K,0.25%
2014-08-06,81.507,81.615,81.775,81.465,27.74K,-0.13%
2014-08-07,81.605,81.5,81.72,81.45,27.73K,0.12%
2014-08-08,81.454,81.625,81.67,81.315,27.75K,-0.19%
2014-08-11,81.535,81.47,81.55,81.465,8.32K,0.10%
2014-08-12,81.555,81.535,81.745,81.53,15.29K,0.02%
2014-08-13,81.657,81.575,81.735,81.415,21.24K,0.13%
2014-08-14,81.647,81.665,81.76,81.45,18.88K,-0.01%
2014-08-15,81.469,81.65,81.675,81.42,22.83K,-0.22%
2014-08-18,81.631,81.5,81.66,81.43,11.65K,0.20%
2014-08-19,81.937,81.65,81.955,81.64,24.22K,0.37%
2014-08-20,82.28,81.94,82.33,81.93,22.18K,0.42%
2014-08-21,82.208,82.29,82.42,82.16,17.39K,-0.09%
2014-08-22,82.377,82.235,82.51,82.125,31.68K,0.21%
2014-08-25,82.593,82.62,82.69,82.49,11.96K,0.26%
2014-08-26,82.679,82.64,82.735,82.48,16.42K,0.10%
2014-08-27,82.449,82.69,82.755,82.425,19.54K,-0.28%
2014-08-28,82.516,82.49,82.625,82.34,19.80K,0.08%
2014-08-29,82.783,82.495,82.79,82.445,19.82K,0.32%
2014-09-01,82.783,82.78,82.835,82.695,6.02K,0.00%
2014-09-02,83.01,82.78,83.06,82.78,20.30K,0.27%
2014-09-03,82.888,83.005,83.075,82.86,17.19K,-0.15%
2014-09-04,83.834,82.89,83.895,82.865,42.98K,1.14%
2014-09-05,83.757,83.935,83.965,83.585,39.22K,-0.09%
2014-09-08,84.241,83.885,84.38,83.82,43.30K,0.58%
2014-09-09,84.284,84.35,84.525,84.05,43.28K,0.05%
2014-09-10,84.293,84.12,84.435,84.065,58.23K,0.01%
2014-09-11,84.304,84.255,84.355,84.08,33.30K,0.01%
2014-09-12,84.24,84.295,84.425,84.09,16.34K,-0.08%
2014-09-15,84.25,84.17,84.37,84.15,0.74K,0.01%
2014-09-16,84.231,84.375,84.495,84.005,35.28K,-0.02%
2014-09-17,84.486,84.235,84.86,84.075,66.61K,0.30%
2014-09-18,84.43,84.865,84.9,84.34,32.28K,-0.07%
2014-09-19,84.865,84.37,84.935,84.335,37.09K,0.52%
2014-09-22,84.863,84.93,84.975,84.645,18.20K,-0.00%
2014-09-23,84.779,84.805,84.875,84.46,24.75K,-0.10%
2014-09-24,85.155,84.775,85.22,84.705,30.89K,0.44%
2014-09-25,85.303,85.2,85.615,85.165,39.06K,0.17%
2014-09-26,85.767,85.275,85.825,85.235,24.32K,0.54%
2014-09-29,85.716,85.81,85.93,85.59,21.88K,-0.06%
2014-09-30,86.047,85.74,86.335,85.62,35.42K,0.39%
2014-10-01,86.076,86.05,86.295,85.89,38.96K,0.03%
2014-10-02,85.69,85.965,86.02,85.545,53.06K,-0.45%
2014-10-03,86.823,85.725,86.87,85.715,55.58K,1.32%
2014-10-06,86.044,86.8,86.845,85.735,43.43K,-0.90%
2014-10-07,85.778,85.93,86.225,85.645,42.70K,-0.31%
2014-10-08,85.407,85.755,86.03,85.29,51.01K,-0.43%
2014-10-09,85.655,85.365,85.785,85.015,55.45K,0.29%
2014-10-10,86.031,85.655,86.105,85.515,28.19K,0.44%
2014-10-13,85.727,85.9,85.935,85.205,21.54K,-0.35%
2014-10-14,85.941,85.42,86.005,85.385,29.92K,0.25%
2014-10-15,85.241,86.035,86.13,84.525,116.40K,-0.81%
2014-10-16,85.041,85.0,85.53,84.835,59.86K,-0.23%
2014-10-17,85.213,85.025,85.355,84.855,26.57K,0.20%
2014-10-20,85.038,85.33,85.47,84.99,17.65K,-0.21%
2014-10-21,85.404,85.13,85.46,84.795,32.41K,0.43%
2014-10-22,85.854,85.47,85.895,85.325,34.25K,0.53%
2014-10-23,85.946,85.87,86.05,85.755,20.05K,0.11%
2014-10-24,85.818,85.925,86.015,85.615,25.21K,-0.15%
2014-10-27,85.561,85.8,85.8,85.475,22.24K,-0.30%
2014-10-28,85.473,85.615,85.75,85.29,28.26K,-0.10%
2014-10-29,86.036,85.435,86.13,85.245,35.65K,0.66%
2014-10-30,86.232,86.095,86.585,86.075,35.21K,0.23%
2014-10-31,87.016,86.25,87.245,86.23,64.77K,0.91%
2014-11-03,87.407,87.13,87.54,87.125,40.07K,0.45%
2014-11-04,87.092,87.365,87.385,86.975,32.51K,-0.36%
2014-11-05,87.567,87.105,87.72,87.05,35.20K,0.55%
2014-11-06,88.134,87.58,88.27,87.23,55.06K,0.65%
2014-11-07,87.726,88.175,88.315,87.545,65.23K,-0.46%
2014-11-10,87.911,87.63,87.93,87.21,35.40K,0.21%
2014-11-11,87.719,87.83,88.155,87.43,26.76K,-0.22%
2014-11-12,87.906,87.765,87.98,87.47,32.51K,0.21%
2014-11-13,87.752,87.9,87.96,87.7,24.05K,-0.18%
2014-11-14,87.593,87.95,88.365,87.455,54.44K,-0.18%
2014-11-17,88.01,87.65,88.055,87.23,28.65K,0.48%
2014-11-18,87.645,87.95,87.97,87.565,26.25K,-0.41%
2014-11-19,87.711,87.74,87.85,87.365,45.97K,0.08%
2014-11-20,87.667,87.78,88.01,87.54,38.42K,-0.05%
2014-11-21,88.405,87.72,88.48,87.505,55.32K,0.84%
2014-11-24,88.206,88.445,88.515,88.145,26.08K,-0.23%
2014-11-25,87.962,88.225,88.4,87.87,33.88K,-0.28%
2014-11-26,87.649,87.925,88.105,87.56,27.57K,-0.36%
2014-11-27,87.649,87.73,88.025,87.575,6.91K,0.00%
2014-11-28,88.413,88.135,88.455,87.995,26.82K,0.87%
2014-12-01,87.982,88.37,88.505,87.805,43.34K,-0.49%
2014-12-02,88.703,88.025,88.73,87.995,36.44K,0.82%
2014-12-03,88.993,88.675,89.06,88.63,34.68K,0.33%
2014-12-04,88.735,88.97,89.2,88.23,67.52K,-0.29%
2014-12-05,89.36,88.665,89.495,88.65,42.74K,0.70%
2014-12-08,89.047,89.435,89.565,88.91,45.09K,-0.35%
2014-12-09,88.692,89.21,89.28,88.155,64.12K,-0.40%
2014-12-10,88.287,88.685,88.82,88.195,57.05K,-0.46%
2014-12-11,88.682,87.97,88.795,87.935,45.95K,0.45%
2014-12-12,88.345,88.59,88.64,88.12,13.16K,-0.38%
2014-12-15,88.57,88.145,88.6,88.145,0.78K,0.25%
2014-12-16,88.297,88.68,88.735,87.83,56.87K,-0.31%
2014-12-17,89.326,88.19,89.365,88.085,60.78K,1.17%
2014-12-18,89.477,89.25,89.615,89.12,33.22K,0.17%
2014-12-19,89.841,89.51,89.88,89.38,28.39K,0.41%
2014-12-22,89.949,89.92,89.985,89.58,16.46K,0.12%
2014-12-23,90.326,89.945,90.405,89.845,26.08K,0.42%
2014-12-24,90.223,90.245,90.315,90.08,13.08K,-0.11%
2014-12-26,90.31,90.12,90.37,90.07,6.65K,0.10%
2014-12-29,90.496,90.31,90.605,90.08,22.57K,0.21%
2014-12-30,90.279,90.515,90.66,90.115,25.19K,-0.24%
2014-12-31,90.647,90.255,90.665,90.155,18.53K,0.41%
2015-01-02,91.383,90.81,91.49,90.8,44.83K,0.81%
2015-01-05,91.622,91.73,92.05,91.55,42.51K,0.26%
2015-01-06,91.738,91.57,91.93,91.415,44.99K,0.13%
2015-01-07,92.115,92.0,92.51,91.9,43.83K,0.41%
2015-01-08,92.602,92.235,92.76,92.22,28.01K,0.53%
2015-01-09,92.147,92.515,92.745,92.105,45.23K,-0.49%
2015-01-12,92.184,92.04,92.53,91.865,32.14K,0.04%
2015-01-13,92.502,92.15,92.63,92.02,34.17K,0.34%
2015-01-14,92.345,92.46,92.635,91.8,50.46K,-0.17%
2015-01-15,92.608,92.37,93.3,91.495,80.17K,0.28%
2015-01-16,92.89,92.565,93.565,92.38,60.08K,0.30%
2015-01-19,92.89,92.955,93.07,92.66,16.83K,0.00%
2015-01-20,93.349,93.05,93.385,92.84,32.22K,0.49%
2015-01-21,93.14,93.3,93.325,92.36,55.51K,-0.22%
2015-01-22,94.362,93.08,94.765,92.67,60.13K,1.31%
2015-01-23,95.053,94.42,95.775,94.35,57.85K,0.73%
2015-01-26,95.115,95.5,95.85,94.95,35.34K,0.07%
2015-01-27,94.25,95.325,95.325,93.955,57.00K,-0.91%
2015-01-28,94.727,94.365,94.9,94.195,33.19K,0.51%
2015-01-29,95.011,94.875,95.26,94.52,48.16K,0.30%
2015-01-30,94.998,94.895,95.135,94.675,30.68K,-0.01%
2015-02-02,94.734,94.905,95.1,94.615,23.09K,-0.28%
2015-02-03,93.724,94.71,94.925,93.385,58.63K,-1.07%
2015-02-04,94.165,93.95,94.7,93.77,21.31K,0.47%
2015-02-05,93.732,94.66,94.665,93.56,28.93K,-0.46%
2015-02-06,94.851,93.73,94.92,93.68,48.61K,1.19%
2015-02-09,94.582,94.9,95.035,94.47,27.72K,-0.28%
2015-02-10,94.853,94.63,94.98,94.45,32.17K,0.29%
2015-02-11,95.09,94.805,95.23,94.75,24.86K,0.25%
2015-02-12,94.198,95.015,95.1,94.075,41.12K,-0.94%
2015-02-13,94.279,94.32,94.415,93.975,20.76K,0.09%
2015-02-16,94.279,94.22,94.49,93.97,10.20K,0.00%
2015-02-17,94.147,94.515,94.54,93.835,25.85K,-0.14%
2015-02-18,94.257,94.195,94.625,94.045,24.46K,0.12%
2015-02-19,94.492,94.165,94.535,93.9,31.84K,0.25%
2015-02-20,94.34,94.475,94.89,94.11,48.78K,-0.16%
2015-02-23,94.657,94.415,95.025,94.38,27.31K,0.34%
2015-02-24,94.561,94.66,95.07,94.5,36.52K,-0.10%
2015-02-25,94.235,94.445,94.475,94.165,25.31K,-0.34%
2015-02-26,95.336,94.26,95.41,94.075,56.17K,1.17%
2015-02-27,95.321,95.23,95.44,94.855,33.73K,-0.02%
2015-03-02,95.479,95.375,95.555,95.1,20.48K,0.17%
2015-03-03,95.408,95.505,95.595,95.135,21.80K,-0.07%
2015-03-04,95.986,95.385,96.07,95.365,57.09K,0.61%
2015-03-05,96.394,95.98,96.615,95.86,37.53K,0.43%
2015-03-06,97.604,96.39,97.755,96.32,55.09K,1.26%
2015-03-09,97.58,97.77,97.845,97.31,45.30K,-0.02%
2015-03-10,98.615,97.765,98.655,97.765,71.85K,1.06%
2015-03-11,99.785,98.565,99.97,98.465,88.44K,1.19%
2015-03-12,99.411,99.66,100.065,98.64,72.34K,-0.37%
2015-03-13,100.314,99.18,100.38,99.18,28.71K,0.91%
2015-03-16,99.482,100.23,100.29,99.44,7.81K,-0.83%
2015-03-17,99.949,100.1,100.265,99.58,44.89K,0.47%
2015-03-18,98.781,99.99,100.12,94.765,101.77K,-1.17%
2015-03-19,99.584,97.85,99.765,97.365,96.93K,0.81%
2015-03-20,98.171,99.3,99.46,97.695,87.65K,-1.42%
2015-03-23,97.298,97.8,98.55,97.06,74.92K,-0.89%
2015-03-24,97.446,97.255,97.665,96.575,70.36K,0.15%
2015-03-25,97.197,97.53,97.56,96.675,43.56K,-0.26%
2015-03-26,97.682,97.14,97.795,96.315,58.87K,0.50%
2015-03-27,97.52,97.575,98.21,97.19,56.44K,-0.17%
2015-03-30,98.281,97.62,98.375,97.575,39.92K,0.78%
2015-03-31,98.661,98.25,99.005,98.14,45.40K,0.39%
2015-04-01,98.475,98.73,98.975,98.255,48.58K,-0.19%
2015-04-02,97.673,98.435,98.565,97.555,40.55K,-0.81%
2015-04-03,96.801,97.825,97.865,96.56,28.84K,-0.89%
2015-04-06,96.961,96.835,97.455,96.49,31.13K,0.17%
2015-04-07,98.056,97.25,98.255,97.11,39.78K,1.13%
2015-04-08,98.131,98.115,98.42,97.46,48.80K,0.08%
2015-04-09,99.395,98.26,99.415,98.235,52.51K,1.29%
2015-04-10,99.596,99.215,99.97,99.085,46.42K,0.20%
2015-04-13,99.768,99.66,100.27,99.455,57.81K,0.17%
2015-04-14,98.94,99.775,99.985,98.575,65.99K,-0.83%
2015-04-15,98.525,99.005,99.58,98.41,76.20K,-0.42%
2015-04-16,97.614,98.58,98.925,97.47,71.19K,-0.92%
2015-04-17,97.707,97.89,98.03,97.17,57.70K,0.10%
2015-04-20,98.16,97.6,98.305,97.515,35.00K,0.46%
2015-04-21,98.205,98.08,98.695,97.825,38.93K,0.05%
2015-04-22,98.138,98.18,98.35,97.615,34.95K,-0.07%
2015-04-23,97.454,98.23,98.645,97.335,47.03K,-0.70%
2015-04-24,97.099,97.535,97.74,96.9,53.91K,-0.36%
2015-04-27,96.941,97.125,97.46,96.62,40.08K,-0.16%
2015-04-28,96.619,97.435,97.525,96.58,0.79K,-0.33%
2015-04-29,95.695,96.655,96.705,95.175,2.26K,-0.96%
2015-04-30,95.092,95.675,95.9,94.83,1.21K,-0.63%
2015-05-01,95.82,95.365,95.9,95.0,1.08K,0.77%
2015-05-04,96.042,95.805,96.155,95.6,0.56K,0.23%
2015-05-05,95.625,95.975,96.48,95.41,1.12K,-0.43%
2015-05-06,94.533,95.685,95.76,94.35,2.18K,-1.14%
2015-05-07,95.062,94.605,95.295,94.35,1.67K,0.56%
2015-05-08,95.27,95.08,95.54,94.66,1.83K,0.22%
2015-05-11,95.43,95.345,95.725,95.27,0.88K,0.17%
2015-05-12,94.976,95.525,95.595,94.665,0.77K,-0.48%
2015-05-13,93.978,95.0,95.035,93.84,1.27K,-1.05%
2015-05-14,93.81,94.055,94.13,93.44,1.73K,-0.18%
2015-05-15,93.465,93.75,94.38,93.475,1.01K,-0.37%
2015-05-18,94.574,93.6,94.61,93.57,1.06K,1.19%
2015-05-19,95.677,94.46,95.9,94.46,2.12K,1.17%
2015-05-20,95.845,95.77,96.305,95.68,2.40K,0.18%
2015-05-21,95.669,95.965,96.1,95.415,1.23K,-0.18%
2015-05-22,96.473,95.75,96.725,95.21,3.56K,0.84%
2015-05-25,96.473,96.835,96.94,96.65,1.63K,0.00%
2015-05-26,97.782,96.92,97.855,96.92,5.35K,1.36%
2015-05-27,97.847,97.7,98.29,97.405,3.40K,0.07%
2015-05-28,97.434,97.76,98.135,97.4,2.41K,-0.42%
2015-05-29,97.369,97.39,97.655,97.25,3.47K,-0.07%
2015-06-01,97.868,97.365,98.165,97.365,5.38K,0.51%
2015-06-02,96.253,97.93,98.005,96.105,9.07K,-1.65%
2015-06-03,95.889,96.38,96.955,95.645,8.83K,-0.38%
2015-06-04,95.878,95.805,96.01,95.07,6.92K,-0.01%
2015-06-05,96.736,96.09,97.345,95.615,11.70K,0.89%
2015-06-08,95.721,96.915,96.985,95.465,16.00K,-1.05%
2015-06-09,95.552,95.665,96.005,95.26,22.46K,-0.18%
2015-06-10,95.031,95.465,95.625,94.66,41.74K,-0.55%
2015-06-11,95.336,95.095,96.02,95.015,65.29K,0.32%
2015-06-12,95.237,95.43,96.015,94.97,83.20K,-0.10%
2015-06-15,95.102,95.415,95.66,95.01,38.24K,-0.14%
2015-06-16,95.655,95.52,95.89,95.195,0.43K,0.58%
2015-06-17,94.87,95.575,95.885,94.7,0.48K,-0.82%
2015-06-18,94.611,94.75,94.78,94.09,0.68K,-0.27%
2015-06-19,94.645,94.53,94.98,94.525,0.25K,0.04%
2015-06-22,94.875,94.585,94.965,94.37,0.29K,0.24%
2015-06-23,96.013,94.87,96.2,94.86,0.37K,1.20%
2015-06-24,95.786,95.9,96.055,95.48,0.18K,-0.24%
2015-06-25,95.722,95.78,96.005,95.615,0.16K,-0.07%
2015-06-26,95.989,95.805,96.13,95.635,0.15K,0.28%
2015-06-29,95.308,96.36,97.015,95.195,0.93K,-0.71%
2015-06-30,96.011,95.52,96.23,95.4,0.16K,0.74%
2015-07-01,96.859,96.125,96.9,96.0,0.30K,0.88%
2015-07-02,96.665,96.935,96.99,96.425,0.30K,-0.20%
2015-07-03,96.665,96.575,96.635,96.42,0.08K,0.00%
2015-07-06,96.832,96.98,97.21,96.585,0.25K,0.17%
2015-07-07,97.441,96.9,97.82,96.86,0.80K,0.63%
2015-07-08,96.842,97.3,97.45,96.665,0.67K,-0.61%
2015-07-09,97.153,96.785,97.3,96.555,0.30K,0.32%
2015-07-10,96.522,96.89,96.9,95.945,0.68K,-0.65%
2015-07-13,97.338,96.5,97.37,96.1,0.57K,0.85%
2015-07-14,97.122,97.42,97.52,96.765,0.45K,-0.22%
2015-07-15,97.617,97.205,97.765,97.03,0.42K,0.51%
2015-07-16,98.144,97.735,98.23,97.69,0.73K,0.54%
2015-07-17,98.329,98.155,98.445,97.88,0.37K,0.19%
2015-07-20,98.476,98.375,98.585,98.205,0.47K,0.15%
2015-07-21,97.741,98.49,98.62,97.555,0.66K,-0.75%
2015-07-22,98.04,97.775,98.225,97.54,0.47K,0.31%
2015-07-23,97.539,97.925,97.925,97.115,0.97K,-0.51%
2015-07-24,97.664,97.6,98.035,97.57,0.45K,0.13%
2015-07-27,96.938,97.705,97.72,96.71,0.93K,-0.74%
2015-07-28,97.186,96.97,97.4,96.895,0.42K,0.26%
2015-07-29,97.402,97.035,97.69,96.915,0.38K,0.22%
2015-07-30,97.999,97.64,98.2,97.6,0.39K,0.61%
2015-07-31,97.761,97.79,98.01,96.72,1.14K,-0.24%
2015-08-03,97.941,97.67,98.035,97.615,0.68K,0.18%
2015-08-04,98.344,97.945,98.42,97.635,0.40K,0.41%
2015-08-05,98.358,98.415,98.63,98.015,0.86K,0.01%
2015-08-06,98.229,98.29,98.585,98.1,0.56K,-0.13%
2015-08-07,97.949,98.215,98.74,97.65,1.08K,-0.29%
2015-08-10,97.517,97.985,98.295,97.4,1.31K,-0.44%
2015-08-11,97.663,97.54,97.925,97.25,1.41K,0.15%
2015-08-12,96.61,97.495,97.7,96.275,2.59K,-1.08%
2015-08-13,96.774,96.69,97.13,96.475,0.89K,0.17%
2015-08-14,96.853,96.655,97.005,96.445,3.25K,0.08%
2015-08-17,97.135,96.885,97.28,96.86,0.65K,0.29%
2015-08-18,97.388,97.2,97.4,97.06,0.48K,0.26%
2015-08-19,96.687,97.265,97.4,96.67,0.97K,-0.72%
2015-08-20,96.325,96.805,96.9,96.035,1.86K,-0.37%
2015-08-21,95.33,96.125,96.125,95.15,2.29K,-1.03%
2015-08-24,93.676,95.235,95.27,92.85,7.13K,-1.74%
2015-08-25,94.869,93.88,95.04,93.83,5.09K,1.27%
2015-08-26,95.446,94.105,95.8,94.045,2.96K,0.61%
2015-08-27,95.97,95.505,96.375,95.355,2.63K,0.55%
2015-08-28,96.408,96.1,96.635,95.69,2.50K,0.46%
2015-08-31,96.135,96.42,96.55,95.925,2.07K,-0.28%
2015-09-01,95.729,96.16,96.16,95.5,3.06K,-0.42%
2015-09-02,96.127,95.74,96.24,95.74,2.27K,0.42%
2015-09-03,96.706,96.3,96.92,96.07,4.10K,0.60%
2015-09-04,96.525,96.68,96.895,95.81,5.37K,-0.19%
2015-09-07,96.525,96.55,96.73,96.36,4.38K,0.00%
2015-09-08,96.233,96.49,96.53,96.04,10.77K,-0.30%
2015-09-09,96.215,96.14,96.64,96.12,35.86K,-0.02%
2015-09-10,95.632,96.095,96.43,95.575,56.60K,-0.61%
2015-09-11,95.379,95.685,95.87,95.29,49.30K,-0.26%
2015-09-14,95.412,95.29,95.625,95.065,20.24K,0.03%
2015-09-15,96.005,95.75,95.99,95.6,0.02K,0.62%
2015-09-16,95.761,95.985,96.175,95.575,0.03K,-0.25%
2015-09-17,94.862,95.565,95.705,94.69,0.14K,-0.94%
2015-09-18,95.174,94.89,95.54,94.395,0.11K,0.33%
2015-09-21,96.204,95.6,96.295,95.395,0.12K,1.08%
2015-09-22,96.629,96.25,96.755,96.125,0.08K,0.44%
2015-09-23,96.394,96.75,96.875,96.45,0.08K,-0.24%
2015-09-24,96.337,96.445,96.49,95.77,0.12K,-0.06%
2015-09-25,96.622,96.58,97.03,96.52,0.13K,0.30%
2015-09-28,96.382,96.58,96.835,96.3,0.18K,-0.25%
2015-09-29,96.186,96.23,96.55,96.06,0.14K,-0.20%
2015-09-30,96.685,96.235,96.85,96.235,0.16K,0.52%
2015-10-01,96.526,96.65,96.75,96.29,0.05K,-0.16%
2015-10-02,96.165,96.47,96.7,95.505,0.29K,-0.37%
2015-10-05,96.447,96.035,96.485,95.845,0.24K,0.29%
2015-10-06,95.771,96.385,96.49,95.74,0.24K,-0.70%
2015-10-07,95.79,95.835,96.01,95.65,0.39K,0.02%
2015-10-08,95.615,95.77,95.88,95.27,0.26K,-0.18%
2015-10-09,95.086,95.55,95.56,94.955,0.16K,-0.55%
2015-10-12,94.97,95.035,95.115,94.88,0.54K,-0.12%
2015-10-13,94.993,95.12,95.24,94.785,0.19K,0.02%
2015-10-14,94.167,94.98,94.98,94.065,0.34K,-0.87%
2015-10-15,94.635,94.21,94.81,94.05,0.46K,0.50%
2015-10-16,94.801,94.835,94.965,94.685,0.17K,0.18%
2015-10-19,95.167,94.85,95.245,94.81,0.26K,0.39%
2015-10-20,95.152,95.16,95.17,94.85,0.09K,-0.02%
2015-10-21,95.278,95.075,95.23,94.97,0.19K,0.13%
2015-10-22,96.659,95.23,96.65,95.205,0.61K,1.45%
2015-10-23,97.448,96.81,97.51,96.43,0.61K,0.82%
2015-10-26,97.158,97.46,97.46,97.0,0.32K,-0.30%
2015-10-27,97.195,97.085,97.24,96.855,0.22K,0.04%
2015-10-28,98.074,97.26,98.075,96.755,0.73K,0.90%
2015-10-29,97.577,97.935,98.01,97.575,0.33K,-0.51%
2015-10-30,97.237,97.5,97.625,96.875,1.31K,-0.35%
2015-11-02,97.213,97.055,97.215,96.93,0.20K,-0.02%
2015-11-03,97.458,97.21,97.76,97.075,0.51K,0.25%
2015-11-04,98.237,97.58,98.345,97.53,0.93K,0.80%
2015-11-05,98.248,98.205,98.44,98.08,0.56K,0.01%
2015-11-06,99.457,98.25,99.65,98.2,1.32K,1.23%
2015-11-09,99.269,99.59,99.645,99.135,0.98K,-0.19%
2015-11-10,99.585,99.285,99.79,99.26,0.83K,0.32%
2015-11-11,99.353,99.38,99.495,99.075,0.84K,-0.23%
2015-11-12,98.905,99.085,99.585,98.69,1.44K,-0.45%
2015-11-13,99.29,98.86,99.5,98.815,1.53K,0.39%
2015-11-16,99.731,99.29,99.73,99.185,1.48K,0.44%
2015-11-17,99.89,99.69,100.02,99.69,1.27K,0.16%
2015-11-18,99.928,99.925,100.1,99.575,1.53K,0.04%
2015-11-19,99.222,99.66,99.69,98.98,2.61K,-0.71%
2015-11-20,99.772,99.35,99.855,99.22,2.45K,0.55%
2015-11-23,100.0,99.84,100.205,99.76,1.92K,0.23%
2015-11-24,99.718,99.95,99.985,99.665,2.67K,-0.28%
2015-11-25,99.96,99.76,100.36,99.5,1.01K,0.24%
2015-11-26,99.96,99.925,100.08,99.905,1.01K,0.00%
2015-11-27,100.211,100.075,100.405,99.845,2.55K,0.25%
2015-11-30,100.33,100.275,100.475,100.23,2.62K,0.12%
2015-12-01,99.955,100.36,100.37,99.89,3.69K,-0.37%
2015-12-02,100.145,99.98,100.65,99.96,6.07K,0.19%
2015-12-03,97.754,100.19,100.7,97.705,24.34K,-2.39%
2015-12-04,98.453,98.11,98.74,97.66,9.79K,0.72%
2015-12-07,98.784,98.455,99.02,98.38,12.70K,0.34%
2015-12-08,98.583,98.86,98.885,98.47,12.65K,-0.20%
2015-12-09,97.426,98.615,98.63,97.305,30.21K,-1.17%
2015-12-10,98.044,97.45,98.07,97.45,46.97K,0.63%
2015-12-11,97.606,98.05,98.155,97.375,40.13K,-0.45%
2015-12-14,97.653,97.77,97.99,97.31,25.96K,0.05%
2015-12-15,98.386,97.74,98.39,97.335,0.12K,0.75%
2015-12-16,97.979,98.3,98.8,97.865,0.18K,-0.41%
2015-12-17,99.405,98.89,99.4,98.75,0.15K,1.46%
2015-12-18,98.826,99.15,99.375,98.815,0.13K,-0.58%
2015-12-21,98.459,98.805,98.865,98.405,0.08K,-0.37%
2015-12-22,98.334,98.56,98.585,98.095,0.15K,-0.13%
2015-12-23,98.457,98.37,98.715,98.37,0.05K,0.13%
2015-12-24,98.111,98.43,98.43,98.02,0.06K,-0.35%
2015-12-28,98.04,98.02,98.12,97.955,0.05K,-0.07%
2015-12-29,98.258,98.04,98.51,97.95,0.17K,0.22%
2015-12-30,98.449,98.41,98.55,98.305,0.13K,0.19%
2015-12-31,98.84,98.425,98.885,98.405,0.36K,0.40%
2016-01-04,99.066,98.92,99.36,98.24,0.18K,0.23%
2016-01-05,99.599,98.975,99.835,98.975,0.31K,0.54%
2016-01-06,99.364,99.6,99.81,99.285,0.13K,-0.24%
2016-01-07,98.365,99.465,99.48,98.36,0.24K,-1.01%
2016-01-08,98.689,98.5,99.365,98.5,0.19K,0.33%
2016-01-11,98.882,98.405,99.035,98.25,0.08K,0.20%
2016-01-12,99.122,99.125,99.42,98.755,0.17K,0.24%
2016-01-13,99.068,99.325,99.485,98.99,0.21K,-0.05%
2016-01-14,99.248,99.0,99.395,98.745,0.57K,0.18%
2016-01-15,99.115,99.205,99.29,98.545,0.41K,-0.13%
2016-01-18,99.115,99.08,99.34,99.045,0.13K,0.00%
2016-01-19,99.131,99.35,99.48,99.055,0.12K,0.02%
2016-01-20,99.269,99.145,99.35,98.8,0.12K,0.14%
2016-01-21,99.223,99.39,99.985,99.09,0.66K,-0.05%
2016-01-22,99.746,99.39,99.75,99.315,0.65K,0.53%
2016-01-25,99.506,99.725,99.725,99.395,0.30K,-0.24%
2016-01-26,99.23,99.415,99.575,99.18,0.22K,-0.28%
2016-01-27,99.049,99.28,99.285,98.865,0.37K,-0.18%
2016-01-28,98.644,99.16,99.235,98.555,0.37K,-0.41%
2016-01-29,99.737,98.735,99.955,98.72,1.11K,1.11%
2016-02-01,99.128,99.8,99.8,99.07,0.34K,-0.61%
2016-02-02,98.991,99.065,99.19,98.9,0.19K,-0.14%
2016-02-03,97.406,98.93,99.0,96.99,1.11K,-1.60%
2016-02-04,96.59,97.3,97.555,96.405,0.73K,-0.84%
