Date,Price
2007-10-08,"1,552.60"
2007-10-09,"1,565.20"
2007-10-10,"1,562.50"
2007-10-11,"1,554.40"
2007-10-12,"1,561.80"
2007-10-15,"1,548.70"
2007-10-16,"1,538.50"
2007-10-17,"1,541.20"
2007-10-18,"1,540.10"
2007-10-19,"1,500.60"
2007-10-22,"1,506.30"
2007-10-23,"1,519.60"
2007-10-24,"1,515.90"
2007-10-25,"1,514.40"
2007-10-26,"1,535.30"
2007-10-29,"1,541.00"
2007-10-30,"1,531.00"
2007-10-31,"1,549.40"
2007-11-01,"1,508.40"
2007-11-02,"1,509.70"
2007-11-05,"1,502.20"
2007-11-06,"1,520.30"
2007-11-07,"1,475.60"
2007-11-08,"1,474.80"
2007-11-09,"1,453.70"
2007-11-12,"1,439.20"
2007-11-13,"1,481.00"
2007-11-14,"1,470.60"
2007-11-15,"1,451.20"
2007-11-16,"1,458.70"
2007-11-19,"1,433.30"
2007-11-20,"1,439.70"
2007-11-21,"1,416.80"
2007-11-22,
2007-11-23,"1,440.70"
2007-11-26,"1,407.20"
2007-11-27,"1,428.20"
2007-11-28,"1,469.00"
2007-11-29,"1,469.70"
2007-11-30,"1,481.10"
2007-12-03,"1,472.40"
2007-12-04,"1,462.80"
2007-12-05,"1,485.00"
2007-12-06,"1,507.30"
2007-12-07,"1,504.70"
2007-12-10,"1,516.00"
2007-12-11,"1,477.70"
2007-12-12,"1,486.60"
2007-12-13,"1,488.40"
2007-12-14,"1,468.00"
2007-12-17,"1,445.90"
2007-12-18,"1,455.00"
2007-12-19,"1,453.00"
2007-12-20,"1,460.10"
2007-12-21,"1,484.50"
2007-12-24,"1,496.50"
2007-12-26,"1,497.70"
2007-12-27,"1,476.40"
2007-12-28,"1,478.50"
2007-12-31,"1,468.40"
2008-01-02,"1,447.20"
2008-01-03,"1,447.20"
2008-01-04,"1,411.60"
2008-01-07,"1,416.20"
2008-01-08,"1,390.20"
2008-01-09,"1,409.10"
2008-01-10,"1,420.30"
2008-01-11,"1,401.00"
2008-01-14,"1,416.20"
2008-01-15,"1,381.00"
2008-01-16,"1,373.20"
2008-01-17,"1,333.20"
2008-01-18,"1,325.20"
2008-01-22,"1,310.50"
2008-01-23,"1,338.60"
2008-01-24,"1,352.10"
2008-01-25,"1,330.60"
2008-01-28,"1,354.00"
2008-01-29,"1,362.30"
2008-01-30,"1,355.80"
2008-01-31,"1,378.50"
2008-02-01,"1,395.40"
2008-02-04,"1,380.80"
2008-02-05,"1,336.60"
2008-02-06,"1,326.50"
2008-02-07,"1,336.90"
2008-02-08,"1,331.30"
2008-02-11,"1,339.10"
2008-02-12,"1,348.90"
2008-02-13,"1,367.20"
2008-02-14,"1,348.90"
2008-02-15,"1,350.00"
2008-02-19,"1,348.80"
2008-02-20,"1,360.00"
2008-02-21,"1,342.50"
2008-02-22,"1,353.10"
2008-02-25,"1,371.80"
2008-02-26,"1,381.30"
2008-02-27,"1,380.00"
2008-02-28,"1,367.70"
2008-02-29,"1,330.60"
2008-03-03,"1,331.30"
2008-03-04,"1,326.80"
2008-03-05,"1,333.70"
2008-03-06,"1,304.30"
2008-03-07,"1,293.40"
2008-03-10,"1,273.40"
2008-03-11,"1,320.70"
2008-03-12,"1,308.80"
2008-03-13,"1,315.50"
2008-03-14,"1,288.10"
2008-03-17,"1,276.60"
2008-03-18,"1,330.70"
2008-03-19,"1,298.40"
2008-03-20,"1,329.50"
2008-03-24,"1,349.90"
2008-03-25,"1,353.00"
2008-03-26,"1,341.10"
2008-03-27,"1,325.80"
2008-03-28,"1,315.20"
2008-03-31,"1,322.70"
2008-04-01,"1,370.20"
2008-04-02,"1,367.50"
2008-04-03,"1,369.30"
2008-04-04,"1,370.40"
2008-04-07,"1,372.50"
2008-04-08,"1,365.50"
2008-04-09,"1,354.50"
2008-04-10,"1,360.50"
2008-04-11,"1,332.80"
2008-04-14,"1,328.30"
2008-04-15,"1,334.40"
2008-04-16,"1,364.70"
2008-04-17,"1,365.60"
2008-04-18,"1,390.30"
2008-04-21,"1,388.20"
2008-04-22,"1,375.90"
2008-04-23,"1,379.90"
2008-04-24,"1,388.80"
2008-04-25,"1,397.80"
2008-04-28,"1,396.40"
2008-04-29,"1,390.90"
2008-04-30,"1,385.60"
2008-05-01,"1,409.30"
2008-05-02,"1,413.90"
2008-05-05,"1,407.50"
2008-05-06,"1,418.30"
2008-05-07,"1,392.60"
2008-05-08,"1,397.70"
2008-05-09,"1,388.30"
2008-05-12,"1,403.60"
2008-05-13,"1,403.00"
2008-05-14,"1,408.70"
2008-05-15,"1,423.60"
2008-05-16,"1,425.30"
2008-05-19,"1,426.60"
2008-05-20,"1,413.40"
2008-05-21,"1,390.70"
2008-05-22,"1,394.30"
2008-05-23,"1,375.90"
2008-05-26,
2008-05-27,"1,385.30"
2008-05-28,"1,390.80"
2008-05-29,"1,398.30"
2008-05-30,"1,400.40"
2008-06-02,"1,385.70"
2008-06-03,"1,377.70"
2008-06-04,"1,377.20"
2008-06-05,"1,404.00"
2008-06-06,"1,360.70"
2008-06-09,"1,361.80"
2008-06-10,"1,358.40"
2008-06-11,"1,335.50"
2008-06-12,"1,339.90"
2008-06-13,"1,360.00"
2008-06-16,"1,360.10"
2008-06-17,"1,350.90"
2008-06-18,"1,337.80"
2008-06-19,"1,342.80"
2008-06-20,"1,317.90"
2008-06-23,"1,318.00"
2008-06-24,"1,314.30"
2008-06-25,"1,322.00"
2008-06-26,"1,283.20"
2008-06-27,"1,278.40"
2008-06-30,"1,280.00"
2008-07-01,"1,284.90"
2008-07-02,"1,261.50"
2008-07-03,"1,262.90"
2008-07-04,
2008-07-07,"1,252.30"
2008-07-08,"1,273.70"
2008-07-09,"1,244.70"
2008-07-10,"1,253.40"
2008-07-11,"1,239.50"
2008-07-14,"1,228.30"
2008-07-15,"1,214.90"
2008-07-16,"1,245.40"
2008-07-17,"1,260.30"
2008-07-18,"1,260.70"
2008-07-21,"1,260.00"
2008-07-22,"1,277.00"
2008-07-23,"1,282.20"
2008-07-24,"1,252.50"
2008-07-25,"1,257.80"
2008-07-28,"1,234.40"
2008-07-29,"1,263.20"
2008-07-30,"1,284.30"
2008-07-31,"1,267.40"
2008-08-01,"1,260.30"
2008-08-04,"1,249.00"
2008-08-05,"1,284.90"
2008-08-06,"1,289.20"
2008-08-07,"1,266.10"
2008-08-08,"1,296.30"
2008-08-11,"1,305.30"
2008-08-12,"1,289.60"
2008-08-13,"1,285.80"
2008-08-14,"1,292.90"
2008-08-15,"1,298.20"
2008-08-18,"1,278.60"
2008-08-19,"1,266.70"
2008-08-20,"1,274.50"
2008-08-21,"1,277.70"
2008-08-22,"1,292.20"
2008-08-25,"1,266.80"
2008-08-26,"1,271.50"
2008-08-27,"1,281.70"
2008-08-28,"1,300.70"
2008-08-29,"1,282.80"
2008-09-02,"1,277.60"
2008-09-03,"1,275.00"
2008-09-04,"1,236.80"
2008-09-05,"1,242.30"
2008-09-08,"1,267.80"
2008-09-09,"1,224.50"
2008-09-10,"1,232.00"
2008-09-11,"1,249.00"
2008-09-12,"1,251.70"
2008-09-15,"1,192.70"
2008-09-16,"1,213.60"
2008-09-17,"1,156.40"
2008-09-18,"1,206.50"
2008-09-19,"1,255.10"
2008-09-22,"1,207.10"
2008-09-23,"1,188.20"
2008-09-24,"1,185.90"
2008-09-25,"1,209.20"
2008-09-26,"1,213.00"
2008-09-29,"1,106.40"
2008-09-30,"1,166.40"
2008-10-01,"1,161.10"
2008-10-02,"1,114.30"
2008-10-03,"1,099.20"
2008-10-06,"1,056.90"
2008-10-07,996.20
2008-10-08,984.90
2008-10-09,909.90
2008-10-10,899.20
2008-10-13,"1,003.40"
2008-10-14,998.00
2008-10-15,907.80
2008-10-16,946.40
2008-10-17,940.50
2008-10-20,985.40
2008-10-21,955.00
2008-10-22,896.80
2008-10-23,908.10
2008-10-24,876.80
2008-10-27,848.90
2008-10-28,940.50
2008-10-29,930.10
2008-10-30,954.10
2008-10-31,968.80
2008-11-03,966.30
2008-11-04,"1,005.80"
2008-11-05,952.80
2008-11-06,904.90
2008-11-07,931.00
2008-11-10,919.20
2008-11-11,899.00
2008-11-12,852.30
2008-11-13,911.30
2008-11-14,873.30
2008-11-17,850.80
2008-11-18,859.10
2008-11-19,806.60
2008-11-20,752.40
2008-11-21,800.00
2008-11-24,851.80
2008-11-25,857.40
2008-11-26,887.70
2008-11-28,896.20
2008-12-01,816.20
2008-12-02,848.80
2008-12-03,870.70
2008-12-04,845.20
2008-12-05,876.10
2008-12-08,909.70
2008-12-09,888.70
2008-12-10,899.20
2008-12-11,873.60
2008-12-12,879.70
2008-12-15,868.60
2008-12-16,913.20
2008-12-17,904.40
2008-12-18,885.30
2008-12-19,887.90
2008-12-22,871.60
2008-12-23,863.20
2008-12-24,868.10
2008-12-26,872.80
2008-12-29,869.40
2008-12-30,890.60
2008-12-31,903.20
2009-01-02,931.80
2009-01-05,927.50
2009-01-06,934.70
2009-01-07,906.60
2009-01-08,909.70
2009-01-09,890.40
2009-01-12,870.30
2009-01-13,871.80
2009-01-14,842.60
2009-01-15,843.70
2009-01-16,850.10
2009-01-19,
2009-01-20,805.20
2009-01-21,840.20
2009-01-22,827.50
2009-01-23,832.00
2009-01-26,836.60
2009-01-27,845.70
2009-01-28,874.10
2009-01-29,845.10
2009-01-30,825.90
2009-02-02,825.40
2009-02-03,838.50
2009-02-04,832.20
2009-02-05,845.90
2009-02-06,868.60
2009-02-09,869.90
2009-02-10,827.20
2009-02-11,833.70
2009-02-12,835.20
2009-02-13,826.80
2009-02-16,
2009-02-17,789.20
2009-02-18,788.40
2009-02-19,778.90
2009-02-20,770.00
2009-02-23,743.30
2009-02-24,773.10
2009-02-25,764.90
2009-02-26,752.80
2009-02-27,735.10
2009-03-02,700.80
2009-03-03,696.30
2009-03-04,712.90
2009-03-05,682.50
2009-03-06,683.40
2009-03-09,676.50
2009-03-10,719.60
2009-03-11,721.40
2009-03-12,750.70
2009-03-13,756.50
2009-03-16,753.90
2009-03-17,778.10
2009-03-18,794.40
2009-03-19,784.00
2009-03-20,768.50
2009-03-23,822.90
2009-03-24,806.10
2009-03-25,813.90
2009-03-26,832.90
2009-03-27,815.90
2009-03-30,787.50
2009-03-31,797.90
2009-04-01,811.10
2009-04-02,834.40
2009-04-03,842.50
2009-04-06,835.50
2009-04-07,815.50
2009-04-08,825.20
2009-04-09,856.60
2009-04-13,858.70
2009-04-14,841.50
2009-04-15,852.10
2009-04-16,865.30
2009-04-17,869.60
2009-04-20,832.40
2009-04-21,850.10
2009-04-22,843.50
2009-04-23,851.90
2009-04-24,866.20
2009-04-27,857.50
2009-04-28,855.20
2009-04-29,873.60
2009-04-30,872.80
2009-05-01,877.50
2009-05-04,907.20
2009-05-05,903.80
2009-05-06,919.50
2009-05-07,907.40
2009-05-08,929.20
2009-05-11,909.20
2009-05-12,908.40
2009-05-13,883.90
2009-05-14,893.10
2009-05-15,882.90
2009-05-18,909.70
2009-05-19,908.10
2009-05-20,903.50
2009-05-21,888.30
2009-05-22,887.00
2009-05-25,
2009-05-26,910.30
2009-05-27,893.10
2009-05-28,906.80
2009-05-29,919.10
2009-06-01,942.90
2009-06-02,944.70
2009-06-03,931.80
2009-06-04,942.50
2009-06-05,940.10
2009-06-08,939.10
2009-06-09,942.40
2009-06-10,939.10
2009-06-11,944.90
2009-06-12,946.20
2009-06-15,923.70
2009-06-16,912.00
2009-06-17,910.70
2009-06-18,918.40
2009-06-19,921.20
2009-06-22,893.00
2009-06-23,895.10
2009-06-24,900.90
2009-06-25,920.30
2009-06-26,918.90
2009-06-29,927.20
2009-06-30,919.30
2009-07-01,923.30
2009-07-02,896.40
2009-07-03,
2009-07-06,898.70
2009-07-07,881.00
2009-07-08,879.60
2009-07-09,882.70
2009-07-10,879.10
2009-07-13,901.00
2009-07-14,905.80
2009-07-15,932.70
2009-07-16,940.70
2009-07-17,940.40
2009-07-20,951.10
2009-07-21,954.60
2009-07-22,954.10
2009-07-23,976.30
2009-07-24,979.30
2009-07-27,982.20
2009-07-28,979.60
2009-07-29,975.10
2009-07-30,986.80
2009-07-31,987.50
2009-08-03,"1,002.60"
2009-08-04,"1,005.60"
2009-08-05,"1,002.70"
2009-08-06,997.10
2009-08-07,"1,010.50"
2009-08-10,"1,007.10"
2009-08-11,994.40
2009-08-12,"1,005.80"
2009-08-13,"1,012.70"
2009-08-14,"1,004.10"
2009-08-17,979.70
2009-08-18,989.70
2009-08-19,996.50
2009-08-20,"1,007.40"
2009-08-21,"1,026.10"
2009-08-24,"1,025.60"
2009-08-25,"1,028.00"
2009-08-26,"1,028.10"
2009-08-27,"1,031.00"
2009-08-28,"1,028.90"
2009-08-31,"1,020.60"
2009-09-01,998.00
2009-09-02,994.80
2009-09-03,"1,003.20"
2009-09-04,"1,016.40"
2009-09-07,
2009-09-08,"1,025.40"
2009-09-09,"1,033.40"
2009-09-10,"1,044.10"
2009-09-11,"1,042.70"
2009-09-14,"1,049.30"
2009-09-15,"1,052.60"
2009-09-16,"1,068.80"
2009-09-17,"1,065.50"
2009-09-18,"1,068.30"
2009-09-21,"1,064.70"
2009-09-22,"1,071.70"
2009-09-23,"1,060.90"
2009-09-24,"1,050.80"
2009-09-25,"1,044.40"
2009-09-28,"1,063.00"
2009-09-29,"1,060.60"
2009-09-30,"1,057.10"
2009-10-01,"1,029.80"
2009-10-02,"1,025.20"
2009-10-05,"1,040.50"
2009-10-06,"1,054.70"
2009-10-07,"1,057.60"
2009-10-08,"1,065.50"
2009-10-09,"1,071.50"
2009-10-12,"1,076.20"
2009-10-13,"1,073.20"
2009-10-14,"1,092.00"
2009-10-15,"1,096.60"
2009-10-16,"1,087.70"
2009-10-19,"1,097.90"
2009-10-20,"1,091.10"
2009-10-21,"1,081.40"
2009-10-22,"1,092.90"
2009-10-23,"1,079.60"
2009-10-26,"1,067.00"
2009-10-27,"1,063.40"
2009-10-28,"1,042.60"
2009-10-29,"1,066.10"
2009-10-30,"1,036.20"
2009-11-02,"1,042.90"
2009-11-03,"1,045.40"
2009-11-04,"1,046.50"
2009-11-05,"1,066.60"
2009-11-06,"1,069.30"
2009-11-09,"1,093.10"
2009-11-10,"1,093.00"
2009-11-11,"1,098.50"
2009-11-12,"1,087.20"
2009-11-13,"1,093.50"
2009-11-16,"1,109.30"
2009-11-17,"1,110.30"
2009-11-18,"1,109.80"
2009-11-19,"1,094.90"
2009-11-20,"1,091.40"
2009-11-23,"1,106.20"
2009-11-24,"1,105.70"
2009-11-25,"1,110.60"
2009-11-26,
2009-11-27,"1,091.50"
2009-11-30,"1,095.60"
2009-12-01,"1,108.90"
2009-12-02,"1,109.20"
2009-12-03,"1,099.90"
2009-12-04,"1,106.00"
2009-12-07,"1,103.20"
2009-12-08,"1,091.90"
2009-12-09,"1,096.00"
2009-12-10,"1,102.30"
2009-12-11,"1,106.40"
2009-12-14,"1,114.10"
2009-12-15,"1,107.90"
2009-12-16,"1,109.20"
2009-12-17,"1,096.10"
2009-12-18,"1,102.50"
2009-12-21,"1,114.00"
2009-12-22,"1,118.00"
2009-12-23,"1,120.60"
2009-12-24,"1,126.50"
2009-12-28,"1,127.80"
2009-12-29,"1,126.20"
2009-12-30,"1,126.40"
2009-12-31,"1,115.10"
2010-01-04,"1,133.00"
2010-01-05,"1,136.50"
2010-01-06,"1,137.10"
2010-01-07,"1,141.70"
2010-01-08,"1,145.00"
2010-01-11,"1,147.00"
2010-01-12,"1,136.20"
2010-01-13,"1,145.70"
2010-01-14,"1,148.50"
2010-01-15,"1,136.00"
2010-01-18,
2010-01-19,"1,150.20"
2010-01-20,"1,138.00"
2010-01-21,"1,116.50"
2010-01-22,"1,091.80"
2010-01-25,"1,096.80"
2010-01-26,"1,092.20"
2010-01-27,"1,097.50"
2010-01-28,"1,084.50"
2010-01-29,"1,073.90"
2010-02-01,"1,089.20"
2010-02-02,"1,103.30"
2010-02-03,"1,097.30"
2010-02-04,"1,063.10"
2010-02-05,"1,066.20"
2010-02-08,"1,056.70"
2010-02-09,"1,070.50"
2010-02-10,"1,068.10"
2010-02-11,"1,078.50"
2010-02-12,"1,075.50"
2010-02-15,
2010-02-16,"1,094.90"
2010-02-17,"1,099.50"
2010-02-18,"1,106.80"
2010-02-19,"1,109.20"
2010-02-22,"1,108.00"
2010-02-23,"1,094.60"
2010-02-24,"1,105.20"
2010-02-25,"1,102.90"
2010-02-26,"1,104.50"
2010-03-01,"1,115.70"
2010-03-02,"1,118.30"
2010-03-03,"1,118.80"
2010-03-04,"1,123.00"
2010-03-05,"1,138.70"
2010-03-08,"1,138.50"
2010-03-09,"1,140.50"
2010-03-10,"1,145.60"
2010-03-11,"1,150.20"
2010-03-12,"1,150.00"
2010-03-15,"1,150.50"
2010-03-16,"1,159.50"
2010-03-17,"1,166.20"
2010-03-18,"1,165.80"
2010-03-19,"1,159.90"
2010-03-22,"1,165.80"
2010-03-23,"1,174.20"
2010-03-24,"1,167.70"
2010-03-25,"1,165.70"
2010-03-26,"1,166.60"
2010-03-29,"1,173.20"
2010-03-30,"1,173.30"
2010-03-31,"1,169.40"
2010-04-01,"1,178.10"
2010-04-05,"1,187.40"
2010-04-06,"1,189.40"
2010-04-07,"1,182.50"
2010-04-08,"1,186.40"
2010-04-09,"1,194.40"
2010-04-12,"1,196.50"
2010-04-13,"1,197.30"
2010-04-14,"1,210.70"
2010-04-15,"1,211.70"
2010-04-16,"1,192.10"
2010-04-19,"1,197.50"
2010-04-20,"1,207.20"
2010-04-21,"1,205.90"
2010-04-22,"1,208.70"
2010-04-23,"1,217.30"
2010-04-26,"1,212.00"
2010-04-27,"1,183.70"
2010-04-28,"1,191.40"
2010-04-29,"1,206.80"
2010-04-30,"1,186.70"
2010-05-03,"1,202.30"
2010-05-04,"1,173.60"
2010-05-05,"1,165.90"
2010-05-06,"1,128.20"
2010-05-07,"1,110.90"
2010-05-10,"1,159.70"
2010-05-11,"1,155.80"
2010-05-12,"1,171.70"
2010-05-13,"1,157.40"
2010-05-14,"1,135.70"
2010-05-17,"1,136.90"
2010-05-18,"1,120.80"
2010-05-19,"1,115.00"
2010-05-20,"1,071.60"
2010-05-21,"1,087.70"
2010-05-24,"1,073.70"
2010-05-25,"1,074.00"
2010-05-26,"1,068.00"
2010-05-27,"1,103.10"
2010-05-28,"1,089.40"
2010-05-31,
2010-06-01,"1,070.70"
2010-06-02,"1,098.40"
2010-06-03,"1,102.80"
2010-06-04,"1,064.90"
2010-06-07,"1,050.50"
2010-06-08,"1,062.00"
2010-06-09,"1,055.70"
2010-06-10,"1,086.80"
2010-06-11,"1,091.60"
2010-06-14,"1,089.60"
2010-06-15,"1,115.20"
2010-06-16,"1,114.60"
2010-06-17,"1,116.00"
2010-06-18,"1,117.50"
2010-06-21,"1,113.20"
2010-06-22,"1,095.30"
2010-06-23,"1,092.00"
2010-06-24,"1,073.70"
2010-06-25,"1,076.80"
2010-06-28,"1,074.60"
2010-06-29,"1,041.20"
2010-06-30,"1,030.70"
2010-07-01,"1,027.40"
2010-07-02,"1,022.60"
2010-07-05,
2010-07-06,"1,028.10"
2010-07-07,"1,060.30"
2010-07-08,"1,070.20"
2010-07-09,"1,078.00"
2010-07-12,"1,078.80"
2010-07-13,"1,095.30"
2010-07-14,"1,095.20"
2010-07-15,"1,096.50"
2010-07-16,"1,064.90"
2010-07-19,"1,071.20"
2010-07-20,"1,083.50"
2010-07-21,"1,069.60"
2010-07-22,"1,093.70"
2010-07-23,"1,102.70"
2010-07-26,"1,115.00"
2010-07-27,"1,113.80"
2010-07-28,"1,106.10"
2010-07-29,"1,101.50"
2010-07-30,"1,101.60"
2010-08-02,"1,125.90"
2010-08-03,"1,120.50"
2010-08-04,"1,127.20"
2010-08-05,"1,125.80"
2010-08-06,"1,121.60"
2010-08-09,"1,127.80"
2010-08-10,"1,121.10"
2010-08-11,"1,089.50"
2010-08-12,"1,083.60"
2010-08-13,"1,079.20"
2010-08-16,"1,079.40"
2010-08-17,"1,092.50"
2010-08-18,"1,094.20"
2010-08-19,"1,075.60"
2010-08-20,"1,071.70"
2010-08-23,"1,067.40"
2010-08-24,"1,051.90"
2010-08-25,"1,055.30"
2010-08-26,"1,047.20"
2010-08-27,"1,064.60"
2010-08-30,"1,048.90"
2010-08-31,"1,049.30"
2010-09-01,"1,080.30"
2010-09-02,"1,090.10"
2010-09-03,"1,104.50"
2010-09-06,
2010-09-07,"1,091.80"
2010-09-08,"1,098.90"
2010-09-09,"1,104.20"
2010-09-10,"1,109.50"
2010-09-13,"1,121.90"
2010-09-14,"1,121.10"
2010-09-15,"1,125.10"
2010-09-16,"1,124.70"
2010-09-17,"1,125.60"
2010-09-20,"1,142.70"
2010-09-21,"1,139.80"
2010-09-22,"1,134.30"
2010-09-23,"1,124.80"
2010-09-24,"1,148.70"
2010-09-27,"1,142.20"
2010-09-28,"1,147.70"
2010-09-29,"1,144.70"
2010-09-30,"1,141.20"
2010-10-01,"1,146.20"
2010-10-04,"1,137.00"
2010-10-05,"1,160.80"
2010-10-06,"1,160.00"
2010-10-07,"1,158.10"
2010-10-08,"1,165.20"
2010-10-11,"1,165.30"
2010-10-12,"1,169.80"
2010-10-13,"1,178.10"
2010-10-14,"1,173.80"
2010-10-15,"1,176.20"
2010-10-18,"1,184.70"
2010-10-19,"1,165.90"
2010-10-20,"1,178.20"
2010-10-21,"1,180.30"
2010-10-22,"1,183.10"
2010-10-25,"1,185.60"
2010-10-26,"1,185.60"
2010-10-27,"1,182.50"
2010-10-28,"1,183.80"
2010-10-29,"1,183.30"
2010-11-01,"1,184.40"
2010-11-02,"1,193.60"
2010-11-03,"1,198.00"
2010-11-04,"1,221.10"
2010-11-05,"1,225.80"
2010-11-08,"1,223.20"
2010-11-09,"1,213.40"
2010-11-10,"1,218.70"
2010-11-11,"1,213.50"
2010-11-12,"1,199.20"
2010-11-15,"1,197.80"
2010-11-16,"1,178.30"
2010-11-17,"1,178.60"
2010-11-18,"1,196.70"
2010-11-19,"1,199.70"
2010-11-22,"1,197.80"
2010-11-23,"1,180.70"
2010-11-24,"1,198.30"
2010-11-25,
2010-11-26,"1,189.40"
2010-11-29,"1,187.80"
2010-11-30,"1,180.50"
2010-12-01,"1,206.10"
2010-12-02,"1,221.50"
2010-12-03,"1,224.70"
2010-12-06,"1,223.10"
2010-12-07,"1,223.80"
2010-12-08,"1,228.30"
2010-12-09,"1,233.00"
2010-12-10,"1,240.40"
2010-12-13,"1,240.50"
2010-12-14,"1,241.60"
2010-12-15,"1,235.20"
2010-12-16,"1,242.90"
2010-12-17,"1,243.90"
2010-12-20,"1,247.10"
2010-12-21,"1,254.60"
2010-12-22,"1,258.80"
2010-12-23,"1,256.80"
2010-12-27,"1,257.50"
2010-12-28,"1,258.50"
2010-12-29,"1,259.80"
2010-12-30,"1,257.90"
2010-12-31,"1,257.60"
2011-01-03,"1,271.90"
2011-01-04,"1,270.20"
2011-01-05,"1,276.60"
2011-01-06,"1,273.80"
2011-01-07,"1,271.50"
2011-01-10,"1,269.80"
2011-01-11,"1,274.50"
2011-01-12,"1,286.00"
2011-01-13,"1,283.80"
2011-01-14,"1,293.20"
2011-01-17,
2011-01-18,"1,295.00"
2011-01-19,"1,281.90"
2011-01-20,"1,280.30"
2011-01-21,"1,283.30"
2011-01-24,"1,290.80"
2011-01-25,"1,291.20"
2011-01-26,"1,296.60"
2011-01-27,"1,299.50"
2011-01-28,"1,276.30"
2011-01-31,"1,286.10"
2011-02-01,"1,307.60"
2011-02-02,"1,304.00"
2011-02-03,"1,307.10"
2011-02-04,"1,310.90"
2011-02-07,"1,319.00"
2011-02-08,"1,324.60"
2011-02-09,"1,320.90"
2011-02-10,"1,321.90"
2011-02-11,"1,329.20"
2011-02-14,"1,332.30"
2011-02-15,"1,328.00"
2011-02-16,"1,336.30"
2011-02-17,"1,340.40"
2011-02-18,"1,343.00"
2011-02-21,
2011-02-22,"1,315.40"
2011-02-23,"1,307.40"
2011-02-24,"1,306.10"
2011-02-25,"1,319.90"
2011-02-28,"1,327.20"
2011-03-01,"1,306.30"
2011-03-02,"1,308.40"
2011-03-03,"1,331.00"
2011-03-04,"1,321.20"
2011-03-07,"1,310.10"
2011-03-08,"1,321.80"
2011-03-09,"1,320.00"
2011-03-10,"1,295.10"
2011-03-11,"1,304.30"
2011-03-14,"1,296.40"
2011-03-15,"1,281.90"
2011-03-16,"1,256.90"
2011-03-17,"1,273.70"
2011-03-18,"1,279.20"
2011-03-21,"1,298.40"
2011-03-22,"1,293.80"
2011-03-23,"1,297.50"
2011-03-24,"1,309.70"
2011-03-25,"1,313.80"
2011-03-28,"1,310.20"
2011-03-29,"1,319.40"
2011-03-30,"1,328.30"
2011-03-31,"1,325.80"
2011-04-01,"1,332.40"
2011-04-04,"1,332.90"
2011-04-05,"1,332.60"
2011-04-06,"1,335.50"
2011-04-07,"1,333.50"
2011-04-08,"1,328.20"
2011-04-11,"1,324.50"
2011-04-12,"1,314.20"
2011-04-13,"1,314.40"
2011-04-14,"1,314.50"
2011-04-15,"1,319.70"
2011-04-18,"1,305.10"
2011-04-19,"1,312.60"
2011-04-20,"1,330.40"
2011-04-21,"1,337.40"
2011-04-25,"1,335.20"
2011-04-26,"1,347.20"
2011-04-27,"1,355.70"
2011-04-28,"1,360.50"
2011-04-29,"1,363.60"
2011-05-02,"1,361.20"
2011-05-03,"1,356.60"
2011-05-04,"1,347.30"
2011-05-05,"1,335.10"
2011-05-06,"1,340.20"
2011-05-09,"1,346.30"
2011-05-10,"1,357.20"
2011-05-11,"1,342.10"
2011-05-12,"1,348.70"
2011-05-13,"1,337.80"
2011-05-16,"1,329.50"
2011-05-17,"1,329.00"
2011-05-18,"1,340.70"
2011-05-19,"1,343.60"
2011-05-20,"1,333.30"
2011-05-23,"1,317.40"
2011-05-24,"1,316.30"
2011-05-25,"1,320.50"
2011-05-26,"1,325.70"
2011-05-27,"1,331.10"
2011-05-30,
2011-05-31,"1,345.20"
2011-06-01,"1,314.50"
2011-06-02,"1,312.90"
2011-06-03,"1,300.20"
2011-06-06,"1,286.20"
2011-06-07,"1,284.90"
2011-06-08,"1,279.60"
2011-06-09,"1,289.00"
2011-06-10,"1,271.00"
2011-06-13,"1,271.80"
2011-06-14,"1,287.90"
2011-06-15,"1,265.40"
2011-06-16,"1,267.60"
2011-06-17,"1,271.50"
2011-06-20,"1,278.40"
2011-06-21,"1,295.50"
2011-06-22,"1,287.10"
2011-06-23,"1,283.50"
2011-06-24,"1,268.50"
2011-06-27,"1,280.10"
2011-06-28,"1,296.70"
2011-06-29,"1,307.40"
2011-06-30,"1,320.60"
2011-07-01,"1,339.70"
2011-07-04,
2011-07-05,"1,337.90"
2011-07-06,"1,339.20"
2011-07-07,"1,353.20"
2011-07-08,"1,343.80"
2011-07-11,"1,319.50"
2011-07-12,"1,313.60"
2011-07-13,"1,317.70"
2011-07-14,"1,308.90"
2011-07-15,"1,316.10"
2011-07-18,"1,305.40"
2011-07-19,"1,326.70"
2011-07-20,"1,325.80"
2011-07-21,"1,343.80"
2011-07-22,"1,345.00"
2011-07-25,"1,337.40"
2011-07-26,"1,331.90"
2011-07-27,"1,304.90"
2011-07-28,"1,300.70"
2011-07-29,"1,292.30"
2011-08-01,"1,286.90"
2011-08-02,"1,254.00"
2011-08-03,"1,260.30"
2011-08-04,"1,200.10"
2011-08-05,"1,199.40"
2011-08-08,"1,119.50"
2011-08-09,"1,172.50"
2011-08-10,"1,120.80"
2011-08-11,"1,172.60"
2011-08-12,"1,178.80"
2011-08-15,"1,204.50"
2011-08-16,"1,192.80"
2011-08-17,"1,193.90"
2011-08-18,"1,140.70"
2011-08-19,"1,123.50"
2011-08-22,"1,123.80"
2011-08-23,"1,162.30"
2011-08-24,"1,177.60"
